stationId,date,hour,pm25,pm10,no2
GN3,20180506,08,34.7,44.3,38.5
GN3,20180506,09,30.6,39.2,28.1
GN3,20180506,10,24.1,32.7,27.1
GN3,20180506,11,19.9,28.2,33.6
GN3,20180506,12,21.8,31.2,32
GN3,20180506,13,23.8,30.3,33.1
GN3,20180506,14,19.8,27,21.1
GN3,20180506,15,19.2,26.8,31.4
GN3,20180506,16,21.1,26.8,41.7
GN3,20180506,17,29.8,37.4,57.4
GN3,20180506,18,,39.5,63.4
GN3,20180506,19,38.4,46.9,68.6
GN3,20180506,20,44.8,51.4,76.8
GN3,20180506,21,47.1,53.3,69.1
GN3,20180506,22,47.3,52.3,73.4
GN3,20180506,23,50.5,59.2,83.7
GN3,20180507,00,50.5,57.3,79.1
GN3,20180507,01,53.8,59.3,80
GN3,20180507,02,57.8,63.4,69.1
GN3,20180507,03,60.4,65.3,64.8
GN3,20180507,04,60.9,65.7,65
GN3,20180507,05,,,
GR9,20180506,00,32.2,41.2,96.4
GR9,20180506,01,30.5,41.8,86.7
GR9,20180506,02,35,40.3,70.6
GR9,20180506,03,33.9,39.3,56.3
GR9,20180506,04,33.8,36.7,58.6
GR9,20180506,05,34.6,36.9,47.6
GR9,20180506,06,34.5,43,57.9
GR9,20180506,07,29.9,42.6,56.8
GR9,20180506,08,34.1,42.3,65.7
GR9,20180506,09,28,35.2,65
GR9,20180506,10,25.2,37.6,65.2
GR9,20180506,11,19.9,29.9,48.8
GR9,20180506,12,22.9,31.8,50.1
GR9,20180506,13,23.4,31,60.4
GR9,20180506,14,21.9,32.3,58.9
GR9,20180506,15,24.5,32.3,57.9
GR9,20180506,16,24.6,32.1,63.3
GR9,20180506,17,27,35.3,76.6
GR9,20180506,18,26.1,33,86.9
GR9,20180506,19,33.3,41.2,102.2
GR9,20180506,20,42.5,52.1,109.5
GR9,20180506,21,45.7,55,101.5
GR9,20180506,22,49.2,58.7,99.9
GR9,20180506,23,51.3,62.3,103.3
GR9,20180507,00,55.5,63.7,106.8
GR9,20180507,01,54.8,63.3,86
GR9,20180507,02,49.5,59,75.2
GR9,20180507,03,56.9,66.9,79.4
GR9,20180507,04,56.6,68.7,71.7
GR9,20180507,05,,,
LW2,20180506,00,41.2,43.2,107.8
LW2,20180506,01,24.9,31.8,61.3
LW2,20180506,02,28.1,33.1,49.6
LW2,20180506,03,30.8,35.9,35.6
LW2,20180506,04,36.2,47.8,61.9
LW2,20180506,05,36.5,41.1,53.3
LW2,20180506,06,41.7,45.8,74.4
LW2,20180506,07,34.5,46.3,81.7
LW2,20180506,08,42.2,48.4,89.4
LW2,20180506,09,31.6,41.7,76.7
LW2,20180506,10,24.2,38,64
LW2,20180506,11,18.9,32.8,48.3
LW2,20180506,12,20.3,28.2,61.4
LW2,20180506,13,22.8,31.7,60.9
LW2,20180506,14,27.2,34.8,70.3
LW2,20180506,15,22.9,34.4,68.5
LW2,20180506,16,26.8,36.1,101
LW2,20180506,17,23.9,32.5,79.4
LW2,20180506,18,22.7,26.9,55
LW2,20180506,19,28.6,33.4,61.3
LW2,20180506,20,36.3,44,74.8
LW2,20180506,21,42.2,46.5,78
LW2,20180506,22,47.8,58.8,114.1
LW2,20180506,23,48.5,52.6,73.9
LW2,20180507,00,45.5,55.8,70.3
LW2,20180507,01,51.7,58.7,73.3
LW2,20180507,02,58.6,61.6,71.2
LW2,20180507,03,53.4,56.4,65.4
LW2,20180507,04,52.3,59.7,53.7
LW2,20180507,05,,,
GN0,20180506,00,,33,73.9
GN0,20180506,01,,32.7,67.5
GN0,20180506,02,,31.6,62.1
GN0,20180506,03,,31.5,52.1
GN0,20180506,04,,33,53.6
GN0,20180506,05,,30.6,56.6
GN0,20180506,06,,39.7,57.4
GN0,20180506,07,,37.4,56.2
GN0,20180506,08,,36.3,56.1
GN0,20180506,09,,34.7,54.6
GN0,20180506,10,,28.3,43.2
GN0,20180506,11,,25.4,36.7
GN0,20180506,12,,22.1,27.2
GN0,20180506,13,,25.9,34.8
GN0,20180506,14,,24.4,45.2
GN0,20180506,15,,20.5,53.6
GN0,20180506,16,,23.1,51.7
GN0,20180506,17,,,41
GN0,20180506,18,,27.9,35.1
GN0,20180506,19,,30.4,57.5
GN0,20180506,20,,44.2,66.7
GN0,20180506,21,,46.5,87.3
GN0,20180506,22,,43.2,93.1
GN0,20180506,23,,55.2,93.4
GN0,20180507,00,,47.6,95.1
GN0,20180507,01,,54.6,78
GN0,20180507,02,,54.7,71.6
GN0,20180507,03,,52.7,71.7
GN0,20180507,04,,57.5,68.3
GN0,20180507,05,,,
KF1,20180506,00,22.6,28.5,
KF1,20180506,01,22.3,27.8,
KF1,20180506,02,21.1,27.1,
KF1,20180506,03,20.3,25.4,
KF1,20180506,04,19.4,24.3,
KF1,20180506,05,19,25.3,
KF1,20180506,06,18.4,24.8,
KF1,20180506,07,19.6,26.3,
KF1,20180506,08,20.3,28,
KF1,20180506,09,19.8,27.8,
KF1,20180506,10,19,27,
KF1,20180506,11,15.6,22.9,
KF1,20180506,12,19,26.3,
KF1,20180506,13,18.2,25.4,
KF1,20180506,14,20.6,28.5,
KF1,20180506,15,21.5,29.4,
KF1,20180506,16,20.7,28.6,
KF1,20180506,17,18.9,26.7,
KF1,20180506,18,20.6,29.4,
KF1,20180506,19,23.2,33.2,
KF1,20180506,20,26.4,35.3,
KF1,20180506,21,29.6,38.5,
KF1,20180506,22,31.2,38.2,
KF1,20180506,23,32.4,41,
KF1,20180507,00,38,46,
KF1,20180507,01,42.4,50.1,
KF1,20180507,02,43,51,
KF1,20180507,03,39,45.5,
KF1,20180507,04,37.8,44.9,
KF1,20180507,05,,,
CD9,20180506,00,,37.8,100.1
CD9,20180506,01,,36.4,78.8
CD9,20180506,02,,39.2,57.2
CD9,20180506,03,,33.3,57.1
CD9,20180506,04,25.9,30.7,67.9
CD9,20180506,05,32.3,36.1,88.9
CD9,20180506,06,30.6,32.2,88.2
CD9,20180506,07,29.3,30.4,83.5
CD9,20180506,08,32.5,35.4,101.2
CD9,20180506,09,35.4,36.8,110.4
CD9,20180506,10,,38.3,101.5
CD9,20180506,11,,32.3,95.9
CD9,20180506,12,31.5,33.5,102.5
CD9,20180506,13,32.4,34.3,119.3
CD9,20180506,14,,46.3,
CD9,20180506,15,,46.6,
CD9,20180506,16,,44,
CD9,20180506,17,31,33.4,
CD9,20180506,18,32.1,35.6,
CD9,20180506,19,,42.9,
CD9,20180506,20,,37.9,128.7
CD9,20180506,21,,38.3,133.3
CD9,20180506,22,,44.1,138.1
CD9,20180506,23,,52.7,143
CD9,20180507,00,,58.2,129.8
CD9,20180507,01,,57.7,114.4
CD9,20180507,02,,54.7,113.1
CD9,20180507,03,,48.5,89.3
CD9,20180507,04,,58.7,96.2
CD9,20180507,05,,,
CT3,20180506,00,20,27.6,
CT3,20180506,01,21,24.6,40.8
CT3,20180506,02,24,32.8,48
CT3,20180506,03,20,33.6,34
CT3,20180506,04,20,33.8,34.6
CT3,20180506,05,24,32.8,35.8
CT3,20180506,06,27,31.4,37.4
CT3,20180506,07,23,32,35.6
CT3,20180506,08,41,31.2,
CT3,20180506,09,48,36.6,
CT3,20180506,10,44,36.6,
CT3,20180506,11,41,30.8,
CT3,20180506,12,28,27.4,
CT3,20180506,13,24,26.2,
CT3,20180506,14,23,24.2,
CT3,20180506,15,8,21.6,
CT3,20180506,16,0,19.4,
CT3,20180506,17,0,26.4,
CT3,20180506,18,12,30,
CT3,20180506,19,15,32.2,
CT3,20180506,20,16,33.8,
CT3,20180506,21,28,42.4,
CT3,20180506,22,29,39,
CT3,20180506,23,35,45.4,
CT3,20180507,00,48,50.8,
CT3,20180507,01,50,59.4,79.1
CT3,20180507,02,43,46.2,70
CT3,20180507,03,36,39.4,66.4
CT3,20180507,04,40,49,62.9
CT3,20180507,05,,,
CT2,20180506,00,28,,
CT2,20180506,01,28,,
CT2,20180506,02,31,,
CT2,20180506,03,27,,
CT2,20180506,04,27,,
CT2,20180506,05,27,,
CT2,20180506,06,27,,
CT2,20180506,07,31,,
CT2,20180506,08,23,,
CT2,20180506,09,24,,
CT2,20180506,10,19,,
CT2,20180506,11,21,,
CT2,20180506,12,20,,
CT2,20180506,13,23,,
CT2,20180506,14,26,,
CT2,20180506,15,26,,
CT2,20180506,16,22,,
CT2,20180506,17,24,,
CT2,20180506,18,23,,
CT2,20180506,19,30,,
CT2,20180506,20,34,,
CT2,20180506,21,34,,
CT2,20180506,22,40,,
CT2,20180506,23,45,,
CT2,20180507,00,51,,
CT2,20180507,01,58,,
CT2,20180507,02,56,,
CT2,20180507,03,48,,
CT2,20180507,04,45,,
CT2,20180507,05,,,
BX9,20180506,00,30.8,,
BX9,20180506,01,28.5,,
BX9,20180506,02,27.2,,
BX9,20180506,03,29.1,,
BX9,20180506,04,30.7,,
BX9,20180506,05,31.1,,
BX9,20180506,06,30.1,,
BX9,20180506,07,35.5,,
BX9,20180506,08,35.9,,
BX9,20180506,09,29.2,,
BX9,20180506,10,29.7,,
BX9,20180506,11,21,,
BX9,20180506,12,18.9,,
BX9,20180506,13,18.2,,
BX9,20180506,14,15.3,,
BX9,20180506,15,15.8,,
BX9,20180506,16,15.8,,
BX9,20180506,17,20.3,,
BX9,20180506,18,,,
BX9,20180506,19,34.7,,
BX9,20180506,20,41.7,,
BX9,20180506,21,44.3,,
BX9,20180506,22,48.1,,
BX9,20180506,23,48.4,,
BX9,20180507,00,49.3,,
BX9,20180507,01,47,,
BX9,20180507,02,51,,
BX9,20180507,03,50.9,,
BX9,20180507,04,49.4,,
BX9,20180507,05,,,
BX1,20180506,00,,31.5,22.1
BX1,20180506,01,,30.5,43.4
BX1,20180506,02,,28.5,35.2
BX1,20180506,03,,30.9,37
BX1,20180506,04,,31.8,34.6
BX1,20180506,05,,31.4,30
BX1,20180506,06,,34.6,32.6
BX1,20180506,07,,41.4,44.6
BX1,20180506,08,,37.6,26.8
BX1,20180506,09,,33.4,17
BX1,20180506,10,,34.4,17.9
BX1,20180506,11,,27.5,6.6
BX1,20180506,12,,32.7,4.4
BX1,20180506,13,,19.3,3.9
BX1,20180506,14,,26.6,4.7
BX1,20180506,15,,22.6,4.1
BX1,20180506,16,,30.1,8.1
BX1,20180506,17,,32.3,17.4
BX1,20180506,18,,34,55.6
BX1,20180506,19,,40.6,60.4
BX1,20180506,20,,40.8,57.9
BX1,20180506,21,,37,61.9
BX1,20180506,22,,44.1,64
BX1,20180506,23,,42.4,80.3
BX1,20180507,00,,44.1,68.8
BX1,20180507,01,,40.9,55.2
BX1,20180507,02,,45.6,51
BX1,20180507,03,,45.3,45.6
BX1,20180507,04,,46.1,43.6
BX1,20180507,05,,,
TH4,20180506,00,29.2,41.3,67.7
TH4,20180506,01,28.7,40.3,69
TH4,20180506,02,36.9,54.4,85.7
TH4,20180506,03,38.2,52.3,79.2
TH4,20180506,04,36.4,48,71.8
TH4,20180506,05,35.3,50.2,74.2
TH4,20180506,06,34.5,45.3,47.1
TH4,20180506,07,29,40.6,35.5
TH4,20180506,08,30,41.1,31.6
TH4,20180506,09,27,37.4,35
TH4,20180506,10,25.8,35.3,25.7
TH4,20180506,11,22.7,34.3,21.8
TH4,20180506,12,23.2,32,20.8
TH4,20180506,13,23.5,32.4,20.9
TH4,20180506,14,24.7,32.3,25.2
TH4,20180506,15,24.6,33.8,29.5
TH4,20180506,16,22.3,32.1,32.7
TH4,20180506,17,25.5,32.8,42.2
TH4,20180506,18,29.8,38,47.9
TH4,20180506,19,32.2,40.9,54.2
TH4,20180506,20,40.4,47.3,55.6
TH4,20180506,21,43.8,52,64.4
TH4,20180506,22,45.9,55.8,78.5
TH4,20180506,23,52.9,62.9,98.9
TH4,20180507,00,64.6,79.2,97.4
TH4,20180507,01,63.6,77.4,84.2
TH4,20180507,02,59.7,71.8,77.8
TH4,20180507,03,52.3,61.4,73.4
TH4,20180507,04,50.9,,73.5
TH4,20180507,05,,,
ST5,20180506,00,42,51,37.2
ST5,20180506,01,46,53,33.2
ST5,20180506,02,38,42,29.3
ST5,20180506,03,29,32,36
ST5,20180506,04,26,38,32.2
ST5,20180506,05,30,35,30.1
ST5,20180506,06,32,38,36.3
ST5,20180506,07,26,36,24.4
ST5,20180506,08,26,33,26.4
ST5,20180506,09,23,36,25.6
ST5,20180506,10,19,25,19.1
ST5,20180506,11,16,24,15.4
ST5,20180506,12,10,27,16.5
ST5,20180506,13,11,27,13
ST5,20180506,14,20,28,11
ST5,20180506,15,17,24,13.1
ST5,20180506,16,17,28,15.2
ST5,20180506,17,14,27,17.8
ST5,20180506,18,21,29,22.1
ST5,20180506,19,25,32,29.6
ST5,20180506,20,29,39,40.4
ST5,20180506,21,45,45,43.9
ST5,20180506,22,48,57,53.4
ST5,20180506,23,54,64,62
ST5,20180507,00,82,90,75.3
ST5,20180507,01,57,68,62.9
ST5,20180507,02,47,54,50.5
ST5,20180507,03,55,54,42
ST5,20180507,04,52,70,43
ST5,20180507,05,,,
RB7,20180506,00,27,28.6,32.9
RB7,20180506,01,33,24.2,38.4
RB7,20180506,02,30,30.6,32.4
RB7,20180506,03,37,28,48.9
RB7,20180506,04,31,27.2,44.4
RB7,20180506,05,34,29.6,42.7
RB7,20180506,06,31,31.8,25.7
RB7,20180506,07,27,30.2,23.3
RB7,20180506,08,24,26.2,21.2
RB7,20180506,09,21,25.2,21.5
RB7,20180506,10,16,20.4,14.9
RB7,20180506,11,23,25.4,12
RB7,20180506,12,25,25.8,14.5
RB7,20180506,13,20,21.2,12
RB7,20180506,14,22,18.4,13.6
RB7,20180506,15,20,22.6,13
RB7,20180506,16,20,24.4,12.9
RB7,20180506,17,26,25,20.3
RB7,20180506,18,35,39,31.1
RB7,20180506,19,44,37.2,39
RB7,20180506,20,48,42.4,45.8
RB7,20180506,21,56,54,64
RB7,20180506,22,53,48.8,63.9
RB7,20180506,23,53,51.8,74.5
RB7,20180507,00,43,,58.3
RB7,20180507,01,47,,50.4
RB7,20180507,02,53,,33.4
RB7,20180507,03,77,,37.3
RB7,20180507,04,50,,35.1
RB7,20180507,05,,,
TD5,20180506,00,31,,
TD5,20180506,01,34.8,,
TD5,20180506,02,33.6,,
TD5,20180506,03,32.6,,
TD5,20180506,04,28.5,,
TD5,20180506,05,27.4,,
TD5,20180506,06,33.3,,
TD5,20180506,07,36.3,,
TD5,20180506,08,32.2,,
TD5,20180506,09,27.7,,
TD5,20180506,10,23.8,,
TD5,20180506,11,23.9,,
TD5,20180506,12,22.4,,
TD5,20180506,13,23.3,,
TD5,20180506,14,26.2,,
TD5,20180506,15,21.6,,
TD5,20180506,16,23.9,,
TD5,20180506,17,24.5,,
TD5,20180506,18,24.4,,
TD5,20180506,19,26.2,,
TD5,20180506,20,38.9,,
TD5,20180506,21,41.4,,
TD5,20180506,22,48.9,,
TD5,20180506,23,48.5,,
TD5,20180507,00,50.6,,
TD5,20180507,01,44.4,,
TD5,20180507,02,49.9,,
TD5,20180507,03,47.1,,
TD5,20180507,04,45.6,,
TD5,20180507,05,,,
